#,Date-Time (French Polynesia Standard Time),Ch:1 - Temperature   (°C),Water Detect,Host Connected,Stopped,End of File
6267,11/09/2023 13:29:26,34.671,,,,
6268,11/09/2023 13:29:27,34.671,,,,
6269,11/09/2023 13:29:28,34.671,,,,
6270,11/09/2023 13:29:29,34.671,,,,
6271,11/09/2023 13:29:30,34.671,,,,
6272,11/09/2023 13:29:31,34.671,,,,
6273,11/09/2023 13:29:32,34.671,,,,
6274,11/09/2023 13:29:33,34.671,,,,
6275,11/09/2023 13:29:34,34.661,,,,
6276,11/09/2023 13:29:35,34.661,,,,
6277,11/09/2023 13:29:36,34.661,,,,
6278,11/09/2023 13:29:37,34.650,,,,
6279,11/09/2023 13:29:38,34.650,,,,
6280,11/09/2023 13:29:39,34.650,,,,
6281,11/09/2023 13:29:40,34.650,,,,
6282,11/09/2023 13:29:41,34.650,,,,
6283,11/09/2023 13:29:42,34.639,,,,
6284,11/09/2023 13:29:43,34.639,,,,
6285,11/09/2023 13:29:44,34.639,,,,
6286,11/09/2023 13:29:45,34.639,,,,
6287,11/09/2023 13:29:46,34.639,,,,
6288,11/09/2023 13:29:47,34.639,,,,
6289,11/09/2023 13:29:48,34.639,,,,
6290,11/09/2023 13:29:49,34.639,,,,
6291,11/09/2023 13:29:50,34.639,,,,
6292,11/09/2023 13:29:51,34.629,,,,
6293,11/09/2023 13:29:52,34.629,,,,
6294,11/09/2023 13:29:53,34.629,,,,
6295,11/09/2023 13:29:54,34.629,,,,
6296,11/09/2023 13:29:55,34.629,,,,
6297,11/09/2023 13:29:56,34.618,,,,
6298,11/09/2023 13:29:57,34.618,,,,
6299,11/09/2023 13:29:58,34.618,,,,
6300,11/09/2023 13:29:59,34.607,,,,
6301,11/09/2023 13:30:00,34.607,,,,
6302,11/09/2023 13:30:01,34.607,,,,
6303,11/09/2023 13:30:02,34.607,,,,
6304,11/09/2023 13:30:03,34.607,,,,
6305,11/09/2023 13:30:04,34.607,,,,
6306,11/09/2023 13:30:05,34.607,,,,
6307,11/09/2023 13:30:06,34.607,,,,
6308,11/09/2023 13:30:07,34.607,,,,
6309,11/09/2023 13:30:08,34.596,,,,
6310,11/09/2023 13:30:09,34.596,,,,
6311,11/09/2023 13:30:10,34.586,,,,
6312,11/09/2023 13:30:11,34.586,,,,
6313,11/09/2023 13:30:12,34.586,,,,
6314,11/09/2023 13:30:13,34.586,,,,
6315,11/09/2023 13:30:14,34.586,,,,
6316,11/09/2023 13:30:15,34.586,,,,
6317,11/09/2023 13:30:16,34.586,,,,
6318,11/09/2023 13:30:17,34.586,,,,
6319,11/09/2023 13:30:18,34.575,,,,
6320,11/09/2023 13:30:19,34.575,,,,
6321,11/09/2023 13:30:20,34.575,,,,
6322,11/09/2023 13:30:21,34.575,,,,
6323,11/09/2023 13:30:22,34.575,,,,
6324,11/09/2023 13:30:23,34.564,,,,
6325,11/09/2023 13:30:24,34.564,,,,
6326,11/09/2023 13:30:25,34.564,,,,
6327,11/09/2023 13:30:26,34.553,,,,
6328,11/09/2023 13:30:27,34.553,,,,
6329,11/09/2023 13:30:28,34.553,,,,
6330,11/09/2023 13:30:29,34.553,,,,
6331,11/09/2023 13:30:30,34.553,,,,
6332,11/09/2023 13:30:31,34.553,,,,
6333,11/09/2023 13:30:32,34.543,,,,
6334,11/09/2023 13:30:33,34.543,,,,
6335,11/09/2023 13:30:34,34.543,,,,
6336,11/09/2023 13:30:35,34.543,,,,
6337,11/09/2023 13:30:36,34.543,,,,
6338,11/09/2023 13:30:37,34.532,,,,
6339,11/09/2023 13:30:38,34.532,,,,
6340,11/09/2023 13:30:39,34.532,,,,
6341,11/09/2023 13:30:40,34.521,,,,
6342,11/09/2023 13:30:41,34.521,,,,
6343,11/09/2023 13:30:42,34.521,,,,
6344,11/09/2023 13:30:43,34.521,,,,
6345,11/09/2023 13:30:44,34.521,,,,
6346,11/09/2023 13:30:45,34.521,,,,
6347,11/09/2023 13:30:46,34.521,,,,
6348,11/09/2023 13:30:47,34.521,,,,
6349,11/09/2023 13:30:48,34.521,,,,
6350,11/09/2023 13:30:49,34.511,,,,
6351,11/09/2023 13:30:50,34.511,,,,
6352,11/09/2023 13:30:51,34.511,,,,
6353,11/09/2023 13:30:52,34.511,,,,
6354,11/09/2023 13:30:53,34.500,,,,
6355,11/09/2023 13:30:54,34.500,,,,
6356,11/09/2023 13:30:55,34.500,,,,
6357,11/09/2023 13:30:56,34.500,,,,
6358,11/09/2023 13:30:57,34.500,,,,
6359,11/09/2023 13:30:58,34.500,,,,
6360,11/09/2023 13:30:59,34.489,,,,
6361,11/09/2023 13:31:00,34.489,,,,
6362,11/09/2023 13:31:01,34.500,,,,
6363,11/09/2023 13:31:02,34.489,,,,
6364,11/09/2023 13:31:03,34.478,,,,
6365,11/09/2023 13:31:04,34.478,,,,
6366,11/09/2023 13:31:05,34.478,,,,
6367,11/09/2023 13:31:06,34.468,,,,
6368,11/09/2023 13:31:07,34.478,,,,
6369,11/09/2023 13:31:08,34.468,,,,
6370,11/09/2023 13:31:09,34.468,,,,
6371,11/09/2023 13:31:10,34.468,,,,
6372,11/09/2023 13:31:11,34.468,,,,
6373,11/09/2023 13:31:12,34.468,,,,
6374,11/09/2023 13:31:13,34.468,,,,
6375,11/09/2023 13:31:14,34.468,,,,
6376,11/09/2023 13:31:15,34.457,,,,
6377,11/09/2023 13:31:16,34.457,,,,
6378,11/09/2023 13:31:17,34.457,,,,
6379,11/09/2023 13:31:18,34.446,,,,
6380,11/09/2023 13:31:19,34.446,,,,
6381,11/09/2023 13:31:20,34.446,,,,
6382,11/09/2023 13:31:21,34.446,,,,
6383,11/09/2023 13:31:22,34.436,,,,
6384,11/09/2023 13:31:23,34.436,,,,
6385,11/09/2023 13:31:24,34.436,,,,
6386,11/09/2023 13:31:25,34.436,,,,
6387,11/09/2023 13:31:26,34.436,,,,
6388,11/09/2023 13:31:27,34.436,,,,
6389,11/09/2023 13:31:28,34.436,,,,
6390,11/09/2023 13:31:29,34.436,,,,
6391,11/09/2023 13:31:30,34.425,,,,
6392,11/09/2023 13:31:31,34.425,,,,
6393,11/09/2023 13:31:32,34.425,,,,
6394,11/09/2023 13:31:33,34.414,,,,
6395,11/09/2023 13:31:34,34.414,,,,
6396,11/09/2023 13:31:35,34.414,,,,
6397,11/09/2023 13:31:36,34.414,,,,
6398,11/09/2023 13:31:37,34.403,,,,
6399,11/09/2023 13:31:38,34.403,,,,
6400,11/09/2023 13:31:39,34.403,,,,
6401,11/09/2023 13:31:40,34.403,,,,
6402,11/09/2023 13:31:41,34.403,,,,
6403,11/09/2023 13:31:42,34.403,,,,
6404,11/09/2023 13:31:43,34.393,,,,
6405,11/09/2023 13:31:44,34.393,,,,
6406,11/09/2023 13:31:45,34.393,,,,
6407,11/09/2023 13:31:46,34.393,,,,
6408,11/09/2023 13:31:47,34.393,,,,
6409,11/09/2023 13:31:48,34.382,,,,
6410,11/09/2023 13:31:49,34.382,,,,
6411,11/09/2023 13:31:50,34.382,,,,
6412,11/09/2023 13:31:51,34.382,,,,
6413,11/09/2023 13:31:52,34.382,,,,
6414,11/09/2023 13:31:53,34.382,,,,
6415,11/09/2023 13:31:54,34.382,,,,
6416,11/09/2023 13:31:55,34.382,,,,
6417,11/09/2023 13:31:56,34.371,,,,
6418,11/09/2023 13:31:57,34.371,,,,
6419,11/09/2023 13:31:58,34.371,,,,
6420,11/09/2023 13:31:59,34.371,,,,
6421,11/09/2023 13:32:00,34.360,,,,
6422,11/09/2023 13:32:01,34.371,,,,
6423,11/09/2023 13:32:02,34.360,,,,
6424,11/09/2023 13:32:03,34.360,,,,
6425,11/09/2023 13:32:04,34.350,,,,
6426,11/09/2023 13:32:05,34.350,,,,
6427,11/09/2023 13:32:06,34.350,,,,
6428,11/09/2023 13:32:07,34.350,,,,
6429,11/09/2023 13:32:08,34.350,,,,
6430,11/09/2023 13:32:09,34.350,,,,
6431,11/09/2023 13:32:10,34.350,,,,
6432,11/09/2023 13:32:11,34.350,,,,
6433,11/09/2023 13:32:12,34.350,,,,
6434,11/09/2023 13:32:13,34.339,,,,
6435,11/09/2023 13:32:14,34.339,,,,
6436,11/09/2023 13:32:15,34.339,,,,
6437,11/09/2023 13:32:16,34.339,,,,
6438,11/09/2023 13:32:17,34.339,,,,
6439,11/09/2023 13:32:18,34.328,,,,
6440,11/09/2023 13:32:19,34.328,,,,
6441,11/09/2023 13:32:20,34.328,,,,
6442,11/09/2023 13:32:21,34.318,,,,
6443,11/09/2023 13:32:22,34.318,,,,
6444,11/09/2023 13:32:23,34.318,,,,
6445,11/09/2023 13:32:24,34.318,,,,
6446,11/09/2023 13:32:25,34.318,,,,
6447,11/09/2023 13:32:26,34.318,,,,
6448,11/09/2023 13:32:27,34.318,,,,
6449,11/09/2023 13:32:28,34.307,,,,
6450,11/09/2023 13:32:29,34.318,,,,
6451,11/09/2023 13:32:30,34.307,,,,
6452,11/09/2023 13:32:31,34.318,,,,
6453,11/09/2023 13:32:32,34.307,,,,
6454,11/09/2023 13:32:33,34.307,,,,
6455,11/09/2023 13:32:34,34.296,,,,
6456,11/09/2023 13:32:35,34.296,,,,
6457,11/09/2023 13:32:36,34.296,,,,
6458,11/09/2023 13:32:37,34.296,,,,
6459,11/09/2023 13:32:38,34.296,,,,
6460,11/09/2023 13:32:39,34.296,,,,
6461,11/09/2023 13:32:40,34.285,,,,
6462,11/09/2023 13:32:41,34.285,,,,
6463,11/09/2023 13:32:42,34.296,,,,
6464,11/09/2023 13:32:43,34.285,,,,
6465,11/09/2023 13:32:44,34.285,,,,
6466,11/09/2023 13:32:45,34.285,,,,
6467,11/09/2023 13:32:46,34.275,,,,
6468,11/09/2023 13:32:47,34.275,,,,
6469,11/09/2023 13:32:48,34.275,,,,
6470,11/09/2023 13:32:49,34.275,,,,
6471,11/09/2023 13:32:50,34.275,,,,
6472,11/09/2023 13:32:51,34.275,,,,
6473,11/09/2023 13:32:52,34.264,,,,
6474,11/09/2023 13:32:53,34.264,,,,
6475,11/09/2023 13:32:54,34.264,,,,
6476,11/09/2023 13:32:55,34.253,,,,
6477,11/09/2023 13:32:56,34.253,,,,
6478,11/09/2023 13:32:57,34.253,,,,
6479,11/09/2023 13:32:58,34.253,,,,
6480,11/09/2023 13:32:59,34.253,,,,
6481,11/09/2023 13:33:00,34.253,,,,
6482,11/09/2023 13:33:01,34.253,,,,
6483,11/09/2023 13:33:02,34.242,,,,
6484,11/09/2023 13:33:03,34.242,,,,
6485,11/09/2023 13:33:04,34.242,,,,
6486,11/09/2023 13:33:05,34.232,,,,
6487,11/09/2023 13:33:06,34.232,,,,
6488,11/09/2023 13:33:07,34.232,,,,
6489,11/09/2023 13:33:08,34.232,,,,
6490,11/09/2023 13:33:09,34.232,,,,
6491,11/09/2023 13:33:10,34.232,,,,
6492,11/09/2023 13:33:11,34.232,,,,
6493,11/09/2023 13:33:12,34.232,,,,
6494,11/09/2023 13:33:13,34.221,,,,
6495,11/09/2023 13:33:14,34.221,,,,
6496,11/09/2023 13:33:15,34.221,,,,
6497,11/09/2023 13:33:16,34.210,,,,
6498,11/09/2023 13:33:17,34.210,,,,
6499,11/09/2023 13:33:18,34.210,,,,
6500,11/09/2023 13:33:19,34.210,,,,
6501,11/09/2023 13:33:20,34.210,,,,
6502,11/09/2023 13:33:21,34.210,,,,
6503,11/09/2023 13:33:22,34.210,,,,
6504,11/09/2023 13:33:23,34.210,,,,
6505,11/09/2023 13:33:24,34.210,,,,
6506,11/09/2023 13:33:25,34.200,,,,
6507,11/09/2023 13:33:26,34.200,,,,
6508,11/09/2023 13:33:27,34.189,,,,
6509,11/09/2023 13:33:28,34.189,,,,
6510,11/09/2023 13:33:29,34.189,,,,
6511,11/09/2023 13:33:30,34.178,,,,
6512,11/09/2023 13:33:31,34.178,,,,
6513,11/09/2023 13:33:32,34.178,,,,
6514,11/09/2023 13:33:33,34.178,,,,
6515,11/09/2023 13:33:34,34.178,,,,
6516,11/09/2023 13:33:35,34.178,,,,
6517,11/09/2023 13:33:36,34.178,,,,
6518,11/09/2023 13:33:37,34.178,,,,
6519,11/09/2023 13:33:38,34.178,,,,
6520,11/09/2023 13:33:39,34.178,,,,
6521,11/09/2023 13:33:40,34.167,,,,
6522,11/09/2023 13:33:41,34.167,,,,
6523,11/09/2023 13:33:42,34.167,,,,
6524,11/09/2023 13:33:43,34.157,,,,
6525,11/09/2023 13:33:44,34.167,,,,
6526,11/09/2023 13:33:45,34.146,,,,
6527,11/09/2023 13:33:46,34.146,,,,
6528,11/09/2023 13:33:47,34.146,,,,
6529,11/09/2023 13:33:48,34.146,,,,
6530,11/09/2023 13:33:49,34.135,,,,
6531,11/09/2023 13:33:50,34.146,,,,
6532,11/09/2023 13:33:51,34.146,,,,
6533,11/09/2023 13:33:52,34.135,,,,
6534,11/09/2023 13:33:53,34.146,,,,
6535,11/09/2023 13:33:54,34.124,,,,
6536,11/09/2023 13:33:55,34.124,,,,
6537,11/09/2023 13:33:56,34.124,,,,
6538,11/09/2023 13:33:57,34.124,,,,
6539,11/09/2023 13:33:58,34.124,,,,
6540,11/09/2023 13:33:59,34.124,,,,
6541,11/09/2023 13:34:00,34.124,,,,
6542,11/09/2023 13:34:01,34.124,,,,
6543,11/09/2023 13:34:02,34.124,,,,
6544,11/09/2023 13:34:03,34.124,,,,
6545,11/09/2023 13:34:04,34.103,,,,
6546,11/09/2023 13:34:05,34.114,,,,
6547,11/09/2023 13:34:06,34.103,,,,
6548,11/09/2023 13:34:07,34.103,,,,
6549,11/09/2023 13:34:08,34.092,,,,
6550,11/09/2023 13:34:09,34.103,,,,
6551,11/09/2023 13:34:10,34.103,,,,
6552,11/09/2023 13:34:11,34.092,,,,
6553,11/09/2023 13:34:12,34.092,,,,
6554,11/09/2023 13:34:13,34.092,,,,
6555,11/09/2023 13:34:14,34.092,,,,
6556,11/09/2023 13:34:15,34.092,,,,
6557,11/09/2023 13:34:16,34.092,,,,
6558,11/09/2023 13:34:17,34.092,,,,
6559,11/09/2023 13:34:18,34.082,,,,
6560,11/09/2023 13:34:19,34.082,,,,
6561,11/09/2023 13:34:20,34.082,,,,
6562,11/09/2023 13:34:21,34.071,,,,
6563,11/09/2023 13:34:22,34.071,,,,
6564,11/09/2023 13:34:23,34.071,,,,
6565,11/09/2023 13:34:24,34.060,,,,
6566,11/09/2023 13:34:25,34.060,,,,
6567,11/09/2023 13:34:26,34.060,,,,
6568,11/09/2023 13:34:27,34.060,,,,
6569,11/09/2023 13:34:28,34.060,,,,
6570,11/09/2023 13:34:29,34.060,,,,
6571,11/09/2023 13:34:30,34.060,,,,
6572,11/09/2023 13:34:31,34.060,,,,
6573,11/09/2023 13:34:32,34.049,,,,
6574,11/09/2023 13:34:33,34.039,,,,
6575,11/09/2023 13:34:34,34.049,,,,
6576,11/09/2023 13:34:35,34.049,,,,
6577,11/09/2023 13:34:36,34.049,,,,
6578,11/09/2023 13:34:37,34.039,,,,
6579,11/09/2023 13:34:38,34.039,,,,
6580,11/09/2023 13:34:39,34.039,,,,
6581,11/09/2023 13:34:40,34.039,,,,
6582,11/09/2023 13:34:41,34.039,,,,
6583,11/09/2023 13:34:42,34.039,,,,
6584,11/09/2023 13:34:43,34.028,,,,
6585,11/09/2023 13:34:44,34.028,,,,
6586,11/09/2023 13:34:45,34.017,,,,
6587,11/09/2023 13:34:46,34.028,,,,
6588,11/09/2023 13:34:47,34.017,,,,
6589,11/09/2023 13:34:48,34.007,,,,
6590,11/09/2023 13:34:49,34.007,,,,
6591,11/09/2023 13:34:50,34.007,,,,
6592,11/09/2023 13:34:51,34.007,,,,
6593,11/09/2023 13:34:52,33.996,,,,
6594,11/09/2023 13:34:53,33.996,,,,
6595,11/09/2023 13:34:54,33.985,,,,
6596,11/09/2023 13:34:55,33.985,,,,
6597,11/09/2023 13:34:56,33.974,,,,
6598,11/09/2023 13:34:57,33.974,,,,
6599,11/09/2023 13:34:58,33.974,,,,
6600,11/09/2023 13:34:59,33.974,,,,
6601,11/09/2023 13:35:00,33.974,,,,
6602,11/09/2023 13:35:01,33.964,,,,
6603,11/09/2023 13:35:02,33.964,,,,
6604,11/09/2023 13:35:03,33.953,,,,
6605,11/09/2023 13:35:04,33.953,,,,
6606,11/09/2023 13:35:05,33.953,,,,
6607,11/09/2023 13:35:06,33.953,,,,
6608,11/09/2023 13:35:07,33.953,,,,
6609,11/09/2023 13:35:08,33.942,,,,
6610,11/09/2023 13:35:09,33.942,,,,
6611,11/09/2023 13:35:10,33.931,,,,
6612,11/09/2023 13:35:11,33.921,,,,
6613,11/09/2023 13:35:12,33.921,,,,
6614,11/09/2023 13:35:13,33.921,,,,
6615,11/09/2023 13:35:14,33.921,,,,
6616,11/09/2023 13:35:15,33.921,,,,
6617,11/09/2023 13:35:16,33.910,,,,
6618,11/09/2023 13:35:17,33.899,,,,
6619,11/09/2023 13:35:18,33.899,,,,
6620,11/09/2023 13:35:19,33.889,,,,
6621,11/09/2023 13:35:20,33.889,,,,
6622,11/09/2023 13:35:21,33.889,,,,
6623,11/09/2023 13:35:22,33.889,,,,
6624,11/09/2023 13:35:23,33.878,,,,
6625,11/09/2023 13:35:24,33.878,,,,
6626,11/09/2023 13:35:25,33.878,,,,
6627,11/09/2023 13:35:26,33.867,,,,
6628,11/09/2023 13:35:27,33.867,,,,
6629,11/09/2023 13:35:28,33.867,,,,
6630,11/09/2023 13:35:29,33.856,,,,
6631,11/09/2023 13:35:30,33.856,,,,
6632,11/09/2023 13:35:31,33.856,,,,
6633,11/09/2023 13:35:32,33.846,,,,
6634,11/09/2023 13:35:33,33.846,,,,
6635,11/09/2023 13:35:34,33.835,,,,
6636,11/09/2023 13:35:35,33.835,,,,
6637,11/09/2023 13:35:36,33.835,,,,
6638,11/09/2023 13:35:37,33.835,,,,
6639,11/09/2023 13:35:38,33.824,,,,
6640,11/09/2023 13:35:39,33.813,,,,
6641,11/09/2023 13:35:40,33.813,,,,
6642,11/09/2023 13:35:41,33.813,,,,
6643,11/09/2023 13:35:42,33.803,,,,
6644,11/09/2023 13:35:43,33.803,,,,
6645,11/09/2023 13:35:44,33.803,,,,
6646,11/09/2023 13:35:45,33.803,,,,
6647,11/09/2023 13:35:46,33.792,,,,
6648,11/09/2023 13:35:47,33.792,,,,
6649,11/09/2023 13:35:48,33.781,,,,
6650,11/09/2023 13:35:49,33.781,,,,
6651,11/09/2023 13:35:50,33.771,,,,
6652,11/09/2023 13:35:51,33.771,,,,
6653,11/09/2023 13:35:52,33.771,,,,
6654,11/09/2023 13:35:53,33.771,,,,
6655,11/09/2023 13:35:54,33.760,,,,
6656,11/09/2023 13:35:55,33.749,,,,
6657,11/09/2023 13:35:56,33.749,,,,
6658,11/09/2023 13:35:57,33.749,,,,
6659,11/09/2023 13:35:58,33.749,,,,
6660,11/09/2023 13:35:59,33.749,,,,
6661,11/09/2023 13:36:00,33.738,,,,
6662,11/09/2023 13:36:01,33.738,,,,
6663,11/09/2023 13:36:02,33.738,,,,
6664,11/09/2023 13:36:03,33.728,,,,
6665,11/09/2023 13:36:04,33.728,,,,
6666,11/09/2023 13:36:05,33.717,,,,
6667,11/09/2023 13:36:06,33.717,,,,
6668,11/09/2023 13:36:07,33.717,,,,
6669,11/09/2023 13:36:08,33.717,,,,
6670,11/09/2023 13:36:09,33.717,,,,
6671,11/09/2023 13:36:10,33.706,,,,
6672,11/09/2023 13:36:11,33.695,,,,
6673,11/09/2023 13:36:12,33.695,,,,
6674,11/09/2023 13:36:13,33.685,,,,
6675,11/09/2023 13:36:14,33.685,,,,
6676,11/09/2023 13:36:15,33.685,,,,
6677,11/09/2023 13:36:16,33.685,,,,
6678,11/09/2023 13:36:17,33.685,,,,
6679,11/09/2023 13:36:18,33.685,,,,
6680,11/09/2023 13:36:19,33.674,,,,
6681,11/09/2023 13:36:20,33.663,,,,
6682,11/09/2023 13:36:21,33.663,,,,
6683,11/09/2023 13:36:22,33.663,,,,
6684,11/09/2023 13:36:23,33.663,,,,
6685,11/09/2023 13:36:24,33.663,,,,
6686,11/09/2023 13:36:25,33.663,,,,
6687,11/09/2023 13:36:26,33.653,,,,
6688,11/09/2023 13:36:27,33.653,,,,
6689,11/09/2023 13:36:28,33.642,,,,
6690,11/09/2023 13:36:29,33.642,,,,
6691,11/09/2023 13:36:30,33.631,,,,
6692,11/09/2023 13:36:31,33.631,,,,
6693,11/09/2023 13:36:32,33.631,,,,
6694,11/09/2023 13:36:33,33.631,,,,
6695,11/09/2023 13:36:34,33.620,,,,
6696,11/09/2023 13:36:35,33.620,,,,
6697,11/09/2023 13:36:36,33.620,,,,
6698,11/09/2023 13:36:37,33.610,,,,
6699,11/09/2023 13:36:38,33.599,,,,
6700,11/09/2023 13:36:39,33.610,,,,
6701,11/09/2023 13:36:40,33.599,,,,
6702,11/09/2023 13:36:41,33.599,,,,
6703,11/09/2023 13:36:42,33.599,,,,
6704,11/09/2023 13:36:43,33.599,,,,
6705,11/09/2023 13:36:44,33.599,,,,
6706,11/09/2023 13:36:45,33.588,,,,
6707,11/09/2023 13:36:46,33.588,,,,
6708,11/09/2023 13:36:47,33.588,,,,
6709,11/09/2023 13:36:48,33.578,,,,
6710,11/09/2023 13:36:49,33.578,,,,
6711,11/09/2023 13:36:50,33.578,,,,
6712,11/09/2023 13:36:51,33.567,,,,
6713,11/09/2023 13:36:52,33.567,,,,
6714,11/09/2023 13:36:53,33.567,,,,
6715,11/09/2023 13:36:54,33.556,,,,
6716,11/09/2023 13:36:55,33.545,,,,
6717,11/09/2023 13:36:56,33.545,,,,
6718,11/09/2023 13:36:57,33.545,,,,
6719,11/09/2023 13:36:58,33.545,,,,
6720,11/09/2023 13:36:59,33.545,,,,
6721,11/09/2023 13:37:00,33.545,,,,
6722,11/09/2023 13:37:01,33.545,,,,
6723,11/09/2023 13:37:02,33.535,,,,
6724,11/09/2023 13:37:03,33.535,,,,
6725,11/09/2023 13:37:04,33.524,,,,
6726,11/09/2023 13:37:05,33.513,,,,
6727,11/09/2023 13:37:06,33.513,,,,
6728,11/09/2023 13:37:07,33.513,,,,
6729,11/09/2023 13:37:08,33.513,,,,
6730,11/09/2023 13:37:09,33.513,,,,
6731,11/09/2023 13:37:10,33.513,,,,
6732,11/09/2023 13:37:11,33.502,,,,
6733,11/09/2023 13:37:12,33.502,,,,
6734,11/09/2023 13:37:13,33.492,,,,
6735,11/09/2023 13:37:14,33.502,,,,
6736,11/09/2023 13:37:15,33.492,,,,
6737,11/09/2023 13:37:16,33.492,,,,
6738,11/09/2023 13:37:17,33.492,,,,
6739,11/09/2023 13:37:18,33.481,,,,
6740,11/09/2023 13:37:19,33.492,,,,
6741,11/09/2023 13:37:20,33.470,,,,
6742,11/09/2023 13:37:21,33.470,,,,
6743,11/09/2023 13:37:22,33.470,,,,
6744,11/09/2023 13:37:23,33.470,,,,
6745,11/09/2023 13:37:24,33.460,,,,
6746,11/09/2023 13:37:25,33.460,,,,
6747,11/09/2023 13:37:26,33.460,,,,
6748,11/09/2023 13:37:27,33.449,,,,
6749,11/09/2023 13:37:28,33.449,,,,
6750,11/09/2023 13:37:29,33.449,,,,
6751,11/09/2023 13:37:30,33.449,,,,
6752,11/09/2023 13:37:31,33.449,,,,
6753,11/09/2023 13:37:32,33.438,,,,
6754,11/09/2023 13:37:33,33.438,,,,
6755,11/09/2023 13:37:34,33.438,,,,
6756,11/09/2023 13:37:35,33.438,,,,
6757,11/09/2023 13:37:36,33.427,,,,
6758,11/09/2023 13:37:37,33.427,,,,
6759,11/09/2023 13:37:38,33.427,,,,
6760,11/09/2023 13:37:39,33.427,,,,
6761,11/09/2023 13:37:40,33.417,,,,
6762,11/09/2023 13:37:41,33.417,,,,
6763,11/09/2023 13:37:42,33.417,,,,
6764,11/09/2023 13:37:43,33.406,,,,
6765,11/09/2023 13:37:44,33.406,,,,
6766,11/09/2023 13:37:45,33.406,,,,
6767,11/09/2023 13:37:46,33.395,,,,
6768,11/09/2023 13:37:47,33.406,,,,
6769,11/09/2023 13:37:48,33.395,,,,
6770,11/09/2023 13:37:49,33.395,,,,
6771,11/09/2023 13:37:50,33.384,,,,
6772,11/09/2023 13:37:51,33.384,,,,
6773,11/09/2023 13:37:52,33.384,,,,
6774,11/09/2023 13:37:53,33.374,,,,
6775,11/09/2023 13:37:54,33.374,,,,
6776,11/09/2023 13:37:55,33.384,,,,
6777,11/09/2023 13:37:56,33.374,,,,
6778,11/09/2023 13:37:57,33.374,,,,
6779,11/09/2023 13:37:58,33.374,,,,
6780,11/09/2023 13:37:59,33.374,,,,
6781,11/09/2023 13:38:00,33.374,,,,
6782,11/09/2023 13:38:01,33.363,,,,
6783,11/09/2023 13:38:02,33.363,,,,
6784,11/09/2023 13:38:03,33.363,,,,
6785,11/09/2023 13:38:04,33.363,,,,
6786,11/09/2023 13:38:05,33.352,,,,
6787,11/09/2023 13:38:06,33.352,,,,
6788,11/09/2023 13:38:07,33.352,,,,
6789,11/09/2023 13:38:08,33.342,,,,
6790,11/09/2023 13:38:09,33.342,,,,
6791,11/09/2023 13:38:10,33.342,,,,
6792,11/09/2023 13:38:11,33.342,,,,
6793,11/09/2023 13:38:12,33.342,,,,
6794,11/09/2023 13:38:13,33.342,,,,
6795,11/09/2023 13:38:14,33.331,,,,
6796,11/09/2023 13:38:15,33.331,,,,
6797,11/09/2023 13:38:16,33.320,,,,
6798,11/09/2023 13:38:17,33.331,,,,
6799,11/09/2023 13:38:18,33.331,,,,
6800,11/09/2023 13:38:19,33.331,,,,
6801,11/09/2023 13:38:20,33.320,,,,
6802,11/09/2023 13:38:21,33.320,,,,
6803,11/09/2023 13:38:22,33.320,,,,
6804,11/09/2023 13:38:23,33.320,,,,
6805,11/09/2023 13:38:24,33.320,,,,
6806,11/09/2023 13:38:25,33.320,,,,
6807,11/09/2023 13:38:26,33.320,,,,
6808,11/09/2023 13:38:27,33.320,,,,
6809,11/09/2023 13:38:28,33.309,,,,
6810,11/09/2023 13:38:29,33.309,,,,
6811,11/09/2023 13:38:30,33.309,,,,
6812,11/09/2023 13:38:31,33.299,,,,
6813,11/09/2023 13:38:32,33.309,,,,
6814,11/09/2023 13:38:33,33.309,,,,
6815,11/09/2023 13:38:34,33.299,,,,
6816,11/09/2023 13:38:35,33.309,,,,
6817,11/09/2023 13:38:36,33.299,,,,
6818,11/09/2023 13:38:37,33.299,,,,
6819,11/09/2023 13:38:38,33.288,,,,
6820,11/09/2023 13:38:39,33.299,,,,
6821,11/09/2023 13:38:40,33.288,,,,
6822,11/09/2023 13:38:41,33.299,,,,
6823,11/09/2023 13:38:42,33.288,,,,
6824,11/09/2023 13:38:43,33.299,,,,
6825,11/09/2023 13:38:44,33.288,,,,
6826,11/09/2023 13:38:45,33.288,,,,
6827,11/09/2023 13:38:46,33.288,,,,
6828,11/09/2023 13:38:47,33.288,,,,
6829,11/09/2023 13:38:48,33.288,,,,
6830,11/09/2023 13:38:49,33.288,,,,
6831,11/09/2023 13:38:50,33.288,,,,
6832,11/09/2023 13:38:51,33.288,,,,
6833,11/09/2023 13:38:52,33.288,,,,
6834,11/09/2023 13:38:53,33.288,,,,
6835,11/09/2023 13:38:54,33.288,,,,
6836,11/09/2023 13:38:55,33.288,,,,
6837,11/09/2023 13:38:56,33.288,,,,
6838,11/09/2023 13:38:57,33.288,,,,
6839,11/09/2023 13:38:58,33.288,,,,
6840,11/09/2023 13:38:59,33.288,,,,
6841,11/09/2023 13:39:00,33.277,,,,
6842,11/09/2023 13:39:01,33.288,,,,
6843,11/09/2023 13:39:02,33.288,,,,
6844,11/09/2023 13:39:03,33.288,,,,
6845,11/09/2023 13:39:04,33.288,,,,
6846,11/09/2023 13:39:05,33.288,,,,
